,SideA.Date,SideA.ViewData.Accounting Net Amount,SideA.ViewData.Age,SideA.ViewData.Age WK,SideA.ViewData.Asset Type Category,SideA.ViewData.Base Net Amount,SideA.ViewData.BreakID_A_side,SideA.ViewData.CUSIP,SideA.ViewData.Cancel Amount,SideA.ViewData.Cancel Flag,SideA.ViewData.Currency,SideA.ViewData.B-P Net Amount,SideA.ViewData.Custodian,SideA.ViewData.Custodian Account,SideA.ViewData.Description,SideA.ViewData.Fund,SideA.ViewData.ISIN,SideA.ViewData.Investment Type,SideA.ViewData.Mapped Custodian Account,SideA.ViewData.Net Amount Difference,SideA.ViewData.Net Amount Difference Absolute,SideA.ViewData.Price,SideA.ViewData.Prime Broker,SideA.ViewData.Quantity,SideA.ViewData.SEDOL,SideA.ViewData.SPM ID,SideA.ViewData.Settle Date,SideA.ViewData.Side0_UniqueIds,SideA.ViewData.Side1_UniqueIds,SideA.ViewData.Status,SideA.ViewData.Ticker,SideA.ViewData.Trade Date,SideA.ViewData.Transaction Category,SideA.ViewData.Transaction Type,SideA.ViewData.Underlying Cusip,SideA.ViewData.Underlying ISIN,SideA.ViewData.Underlying Investment ID,SideA.ViewData.Underlying Sedol,SideA.ViewData._ID,SideA.filter_key,SideB.Date,SideB.ViewData.Accounting Net Amount,SideB.ViewData.Age,SideB.ViewData.Age WK,SideB.ViewData.Asset Type Category,SideB.ViewData.Base Net Amount,SideB.ViewData.BreakID_B_side,SideB.ViewData.CUSIP,SideB.ViewData.Cancel Amount,SideB.ViewData.Cancel Flag,SideB.ViewData.Currency,SideB.ViewData.B-P Net Amount,SideB.ViewData.Custodian,SideB.ViewData.Custodian Account,SideB.ViewData.Description,SideB.ViewData.Fund,SideB.ViewData.ISIN,SideB.ViewData.Investment Type,SideB.ViewData.Mapped Custodian Account,SideB.ViewData.Net Amount Difference,SideB.ViewData.Net Amount Difference Absolute,SideB.ViewData.Price,SideB.ViewData.Prime Broker,SideB.ViewData.Quantity,SideB.ViewData.SEDOL,SideB.ViewData.SPM ID,SideB.ViewData.Settle Date,SideB.ViewData.Side0_UniqueIds,SideB.ViewData.Side1_UniqueIds,SideB.ViewData.Status,SideB.ViewData.Ticker,SideB.ViewData.Trade Date,SideB.ViewData.Transaction Category,SideB.ViewData.Transaction Type,SideB.ViewData.Underlying Cusip,SideB.ViewData.Underlying ISIN,SideB.ViewData.Underlying Investment ID,SideB.ViewData.Underlying Sedol,SideB.ViewData._ID,SideB.filter_key,duplicate_flag,filter_key,label,SideA.ISIN_NA,SideB.ISIN_NA,ISIN_match,CUSIP_match,Currency_match,Trade_Date_match,Settle_Date_match,Fund_match,Amount_diff_1,Amount_diff_2,Trade_date_diff,Settle_date_diff,SideA.ViewData.Asset Category Type,SideB.ViewData.Asset Category Type,SideB.ViewData.key_NAN,SideB.ViewData.Common_key,SideA.ViewData.key_NAN,SideA.ViewData.Common_key,All_key_nan,new_key_match,ViewData.Combined Transaction Type,ViewData.Combined Fund,open_key,amount_percent,Combined_Investment_Type,Combined_Asset_Type_Category,SideA.TType,SideB.TType,abs_amount_flag
2063,2020-02-06,,0,0.0,nan,,1117095616.0,nan,0.0,,EUR,-593596.98,BNP,1030028688U,,6941828811,nan,,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",-593596.98,593596.98,,bnp,,,,02-06-2020,nan,33_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e289,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",2020-02-06,-593596.98,0.0,0.0,nan,,1117095467.0,nan,-593596.98,0.0,EUR,,HAEK HY EU,OKEF86440402,GBP FORWARD,HAEKHYEU,nan,forwards,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",593596.98,593596.98,,bnp,505388.47,,,02-06-2020,98_379733825_Advent Geneva,nan,OB,,01-21-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e224,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,16.0,0,,,1,NA,1,NA,1,0,s304forwardfx,6941828811HAEKHYEU,98_379733825_Advent Geneva33_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2064,2020-02-06,,0,0.0,nan,,1117095609.0,nan,0.0,,EUR,-12576196.92,BNP,1030028688U,,6941828811,nan,,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",-12576196.92,12576196.92,,bnp,,,,02-06-2020,nan,32_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e275,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",2020-02-06,-12576196.92,0.0,0.0,nan,,1117095477.0,nan,-12576196.92,0.0,EUR,,HAEK HY EU,OKEF86440402,GBP FORWARD,HAEKHYEU,nan,forwards,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",12576196.92,12576196.92,,bnp,10688509.76,,,02-06-2020,102_379733825_Advent Geneva,nan,OB,,02-04-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e230,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,2.0,0,,,1,NA,1,NA,1,0,s304forwardfx,6941828811HAEKHYEU,102_379733825_Advent Geneva32_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2065,2020-02-06,,0,0.0,nan,,1117095618.0,nan,0.0,,EUR,13129748.32,BNP,1030028688U,"BNP PARIBAS SECURITIES SERVICES, F_20200106-1.172938-PARBFRPPXXX EUR13129748,32_FCC0EZ4TDQ002003",6941828811,nan,,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",13129748.32,13129748.32,,bnp,,,,02-06-2020,nan,40_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e288,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",2020-02-06,13129748.32,0.0,0.0,nan,,1117095462.0,nan,13129748.32,0.0,EUR,,HAEK HY EU,OKEF86440402,EURFORWARD,HAEKHYEU,nan,forwards,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",-13129748.32,13129748.32,,bnp,13129748.32,,,02-06-2020,2_379733825_Advent Geneva,nan,OB,,01-06-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e221,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,31.0,0,,,1,NA,1,NA,1,0,s210forwardfx,6941828811HAEKHYEU,2_379733825_Advent Geneva40_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2066,2020-02-06,,0,0.0,nan,,1117095607.0,nan,0.0,,EUR,-18765400.69,BNP,1030028688U,,6941828811,nan,,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",-18765400.69,18765400.69,,bnp,,,,02-06-2020,nan,31_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e282,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",2020-02-06,-18765400.69,0.0,0.0,nan,,1117095469.0,nan,-18765400.69,0.0,EUR,,HAEK HY EU,OKEF86440402,USD FORWARD,HAEKHYEU,nan,forwards,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",18765400.69,18765400.69,,bnp,20741397.38,,,02-06-2020,101_379733825_Advent Geneva,nan,OB,,02-04-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e226,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,2.0,0,,,1,NA,1,NA,1,0,s304forwardfx,6941828811HAEKHYEU,101_379733825_Advent Geneva31_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2067,2020-02-06,,0,0.0,nan,,1117095599.0,nan,0.0,,EUR,19409883.4,BNP,1030028688U,"BNP PARIBAS SECURITIES SERVICES, F_20200106-0.890924-            USD21786235,42_FCC0EZ4TDR002001",6941828811,nan,,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",19409883.4,19409883.4,,bnp,,,,02-06-2020,nan,41_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e26b,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",2020-02-06,19409883.4,0.0,0.0,nan,,1117095476.0,nan,19409883.4,0.0,EUR,,HAEK HY EU,OKEF86440402,EURFORWARD,HAEKHYEU,nan,forwards,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",-19409883.4,19409883.4,,bnp,19409883.4,,,02-06-2020,97_379733825_Advent Geneva,nan,OB,,01-06-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e22f,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,31.0,0,,,1,NA,1,NA,1,0,s210forwardfx,6941828811HAEKHYEU,97_379733825_Advent Geneva41_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2068,2020-02-06,,0,0.0,nan,,1117095613.0,nan,0.0,,USD,-234753.44,BNP,1030029579Q,,6923354006,nan,,"OKEF86441402,OKEF86445602",-234753.44,234753.44,,bnp,,,,02-06-2020,nan,17_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e279,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602USD",2020-02-06,-234753.44,0.0,0.0,nan,,1117095490.0,nan,-234753.44,0.0,USD,,KVT,OKEF86441402,EURFORWARD,KVT,nan,forwards,"OKEF86441402,OKEF86445602",234753.44,234753.44,,bnp,211107.31,,,02-06-2020,14_379733825_Advent Geneva,nan,OB,,01-21-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e23e,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,16.0,0,,,1,NA,1,NA,1,0,s304forwardfx,6923354006KVT,14_379733825_Advent Geneva17_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2069,2020-02-06,,0,0.0,nan,,1117095595.0,nan,0.0,,USD,-2902634.31,BNP,1030029579Q,,6923354006,nan,,"OKEF86441402,OKEF86445602",-2902634.31,2902634.31,,bnp,,,,02-06-2020,nan,16_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e28a,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602USD",2020-02-06,-2902634.31,0.0,0.0,nan,,1117095516.0,nan,-2902634.31,0.0,USD,,KVT,OKEF86441402,EURFORWARD,KVT,nan,forwards,"OKEF86441402,OKEF86445602",2902634.31,2902634.31,,bnp,2586027.02,,,02-06-2020,13_379733825_Advent Geneva,nan,OB,,01-06-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e247,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,31.0,0,,,1,NA,1,NA,1,0,s304forwardfx,6923354006KVT,13_379733825_Advent Geneva16_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2070,2020-02-06,,0,0.0,nan,,1117095587.0,nan,0.0,,USD,3137387.75,BNP,1030029579Q,"BNP PARIBAS SECURITIES SERVICES, F_20200205-0.908100-            EUR2849062,61_FCC0F0X01X001002",6923354006,nan,,"OKEF86441402,OKEF86445602",3137387.75,3137387.75,,bnp,,,,02-06-2020,nan,18_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e274,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602USD",2020-02-06,3137387.75,0.0,0.0,nan,,1117095489.0,nan,3137387.75,0.0,USD,,KVT,OKEF86441402,USD FORWARD,KVT,nan,forwards,"OKEF86441402,OKEF86445602",-3137387.75,3137387.75,,bnp,3137387.75,,,02-06-2020,15_379733825_Advent Geneva,nan,OB,,02-05-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e239,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,1.0,0,,,1,NA,1,NA,1,0,s210forwardfx,6923354006KVT,15_379733825_Advent Geneva18_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2071,2020-02-06,,0,0.0,nan,,1117095604.0,nan,0.0,,EUR,211107.31,BNP,1030029579Q,"BNP PARIBAS SECURITIES SERVICES, F_20200121-0.899272-            USD234753,44_FCC0F01EGC002002",6923358886,nan,,"OKEF86441402,OKEF86445602",211107.31,211107.31,,bnp,,,,02-06-2020,nan,21_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e26d,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",2020-02-06,211107.31,0.0,0.0,nan,,1117095547.0,nan,211107.31,0.0,EUR,,KVT,OKEF86441402,EURFORWARD,KVT,nan,forwards,"OKEF86441402,OKEF86445602",-211107.31,211107.31,,bnp,211107.31,,,02-06-2020,10_379733825_Advent Geneva,nan,OB,,01-21-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e24f,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,16.0,0,,,1,NA,1,NA,1,0,s210forwardfx,6923358886KVT,10_379733825_Advent Geneva21_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2072,2020-02-06,,0,0.0,nan,,1117095615.0,nan,0.0,,EUR,2586027.02,BNP,1030029579Q,"BNP PARIBAS SECURITIES SERVICES, F_20200106-0.890924-            USD2902634,31_FCC0EZ4TDW002002",6923358886,nan,,"OKEF86441402,OKEF86445602",2586027.02,2586027.02,,bnp,,,,02-06-2020,nan,22_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e286,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",2020-02-06,2586027.02,0.0,0.0,nan,,1117095463.0,nan,2586027.02,0.0,EUR,,KVT,OKEF86441402,EURFORWARD,KVT,nan,forwards,"OKEF86441402,OKEF86445602",-2586027.02,2586027.02,,bnp,2586027.02,,,02-06-2020,8_379733825_Advent Geneva,nan,OB,,01-06-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e222,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,31.0,0,,,1,NA,1,NA,1,0,s210forwardfx,6923358886KVT,8_379733825_Advent Geneva22_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2073,2020-02-06,,0,0.0,nan,,1117095611.0,nan,0.0,,EUR,-2849062.61,BNP,1030029579Q,,6923358886,nan,,"OKEF86441402,OKEF86445602",-2849062.61,2849062.61,,bnp,,,,02-06-2020,nan,20_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e280,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",2020-02-06,-2849062.61,0.0,0.0,nan,,1117095505.0,nan,-2849062.61,0.0,EUR,,KVT,OKEF86441402,USD FORWARD,KVT,nan,forwards,"OKEF86441402,OKEF86445602",2849062.61,2849062.61,,bnp,3137387.75,,,02-06-2020,12_379733825_Advent Geneva,nan,OB,,02-05-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e23f,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,1.0,0,,,1,NA,1,NA,1,0,s304forwardfx,6923358886KVT,12_379733825_Advent Geneva20_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2074,2020-02-06,,0,0.0,nan,,1117095593.0,nan,0.0,,EUR,2920887.08,BNP,1030029579Q,"BNP PARIBAS SECURITIES SERVICES, F_20200106-1.172938-            GBP2490231,49_FCC0EZ4TDX002002",6923358886,nan,,"OKEF86441402,OKEF86445602",2920887.08,2920887.08,,bnp,,,,02-06-2020,nan,23_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e287,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",2020-02-06,2920887.08,0.0,0.0,nan,,1117095531.0,nan,2920887.08,0.0,EUR,,KVT,OKEF86441402,EURFORWARD,KVT,nan,forwards,"OKEF86441402,OKEF86445602",-2920887.08,2920887.08,,bnp,2920887.08,,,02-06-2020,9_379733825_Advent Geneva,nan,OB,,01-06-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e24b,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,31.0,0,,,1,NA,1,NA,1,0,s210forwardfx,6923358886KVT,9_379733825_Advent Geneva23_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2075,2020-02-06,,0,0.0,nan,,1117095622.0,nan,0.0,,EUR,-2928254.42,BNP,1030029579Q,,6923358886,nan,,"OKEF86441402,OKEF86445602",-2928254.42,2928254.42,,bnp,,,,02-06-2020,nan,19_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e296,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",2020-02-06,-2928254.42,0.0,0.0,nan,,1117095464.0,nan,-2928254.42,0.0,EUR,,KVT,OKEF86441402,GBP FORWARD,KVT,nan,forwards,"OKEF86441402,OKEF86445602",2928254.42,2928254.42,,bnp,2480231.49,,,02-06-2020,11_379733825_Advent Geneva,nan,OB,,02-05-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e22c,"Advent Geneva,BNP ParibasOKEF86441402,OKEF86445602EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,1.0,0,,,1,NA,1,NA,1,0,s304forwardfx,6923358886KVT,11_379733825_Advent Geneva19_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2076,2020-02-06,,0,0.0,nan,,1117095586.0,nan,0.0,,GBP,-4770297.65,BNP,1030033996P,,2114330065,nan,,OKEF86441902,-4770297.65,4770297.65,,bnp,,,,02-06-2020,nan,1_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e272,"Advent Geneva,BNP ParibasOKEF86441902GBP",2020-02-06,-4770297.65,0.0,0.0,nan,,1117095499.0,nan,-4770297.65,0.0,GBP,,NRW,OKEF86441902,EURFORWARD,NRW,nan,forwards,OKEF86441902,4770297.65,4770297.65,,bnp,5595263.27,,,02-06-2020,30_379733825_Advent Geneva,nan,OB,,01-06-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e245,"Advent Geneva,BNP ParibasOKEF86441902GBP",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,31.0,0,,,1,NA,1,NA,1,0,s304forwardfx,2114330065NRW,30_379733825_Advent Geneva1_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2077,2020-02-06,,0,0.0,nan,,1117095591.0,nan,0.0,,GBP,4770297.65,BNP,1030033996P,"BNP PARIBAS SECURITIES SERVICES, F_20200204-1.176609-            EUR5612775,21_FCC0F0T1CZ001002",2114330065,nan,,OKEF86441902,4770297.65,4770297.65,,bnp,,,,02-06-2020,nan,2_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e27f,"Advent Geneva,BNP ParibasOKEF86441902GBP",2020-02-06,4770297.65,0.0,0.0,nan,,1117095509.0,nan,4770297.65,0.0,GBP,,NRW,OKEF86441902,GBP FORWARD,NRW,nan,forwards,OKEF86441902,-4770297.65,4770297.65,,bnp,4770297.65,,,02-06-2020,31_379733825_Advent Geneva,nan,OB,,02-04-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e246,"Advent Geneva,BNP ParibasOKEF86441902GBP",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,2.0,0,,,1,NA,1,NA,1,0,s210forwardfx,2114330065NRW,31_379733825_Advent Geneva2_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2078,2020-02-06,,0,0.0,nan,,1117095602.0,nan,0.0,,USD,-6557224.14,BNP,1030033996P,,2114334005,nan,,OKEF86441902,-6557224.14,6557224.14,,bnp,,,,02-06-2020,nan,3_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e273,"Advent Geneva,BNP ParibasOKEF86441902USD",2020-02-06,-6557224.14,0.0,0.0,nan,,1117095481.0,nan,-6557224.14,0.0,USD,,NRW,OKEF86441902,EURFORWARD,NRW,nan,forwards,OKEF86441902,6557224.14,6557224.14,,bnp,5841989.38,,,02-06-2020,27_379733825_Advent Geneva,nan,OB,,01-06-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e234,"Advent Geneva,BNP ParibasOKEF86441902USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,31.0,0,,,1,NA,1,NA,1,0,s304forwardfx,2114334005NRW,27_379733825_Advent Geneva3_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2079,2020-02-06,,0,0.0,nan,,1117095610.0,nan,0.0,,USD,6274084.04,BNP,1030033996P,"BNP PARIBAS SECURITIES SERVICES, F_20200204-0.904732-            EUR5676363,01_FCC0F0T1D0001002",2114334005,nan,,OKEF86441902,6274084.04,6274084.04,,bnp,,,,02-06-2020,nan,5_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e277,"Advent Geneva,BNP ParibasOKEF86441902USD",2020-02-06,6274084.04,0.0,0.0,nan,,1117095492.0,nan,6274084.04,0.0,USD,,NRW,OKEF86441902,USD FORWARD,NRW,nan,forwards,OKEF86441902,-6274084.04,6274084.04,,bnp,6274084.04,,,02-06-2020,29_379733825_Advent Geneva,nan,OB,,02-04-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e23c,"Advent Geneva,BNP ParibasOKEF86441902USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,2.0,0,,,1,NA,1,NA,1,0,s210forwardfx,2114334005NRW,29_379733825_Advent Geneva5_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2080,2020-02-06,,0,0.0,nan,,1117095603.0,nan,0.0,,USD,283140.1,BNP,1030033996P,"BNP PARIBAS SECURITIES SERVICES, F_20200130-0.906664-            EUR256712,8_FCC0F0K0XV002002",2114334005,nan,,OKEF86441902,283140.1,283140.1,,bnp,,,,02-06-2020,nan,4_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e278,"Advent Geneva,BNP ParibasOKEF86441902USD",2020-02-06,283140.1,0.0,0.0,nan,,1117095502.0,nan,283140.1,0.0,USD,,NRW,OKEF86441902,USD FORWARD,NRW,nan,forwards,OKEF86441902,-283140.1,283140.1,,bnp,283140.1,,,02-06-2020,28_379733825_Advent Geneva,nan,OB,,01-30-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e23d,"Advent Geneva,BNP ParibasOKEF86441902USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,7.0,0,,,1,NA,1,NA,1,0,s210forwardfx,2114334005NRW,28_379733825_Advent Geneva4_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2081,2020-02-06,,0,0.0,nan,,1117095592.0,nan,0.0,,EUR,-256712.8,BNP,1030033996P,,2114338885,nan,,OKEF86441902,-256712.8,256712.8,,bnp,,,,02-06-2020,nan,8_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e281,"Advent Geneva,BNP ParibasOKEF86441902EUR",2020-02-06,-256712.8,0.0,0.0,nan,,1117095478.0,nan,-256712.8,0.0,EUR,,NRW,OKEF86441902,USD FORWARD,NRW,nan,forwards,OKEF86441902,256712.8,256712.8,,bnp,283140.1,,,02-06-2020,24_379733825_Advent Geneva,nan,OB,,01-30-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e231,"Advent Geneva,BNP ParibasOKEF86441902EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,7.0,0,,,1,NA,1,NA,1,0,s304forwardfx,2114338885NRW,24_379733825_Advent Geneva8_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2082,2020-02-06,,0,0.0,nan,,1117095623.0,nan,0.0,,EUR,5595263.27,BNP,1030033996P,"BNP PARIBAS SECURITIES SERVICES, F_20200106-1.172938-            GBP4770297,65_FCC0EZ4TDY002002",2114338885,nan,,OKEF86441902,5595263.27,5595263.27,,bnp,,,,02-06-2020,nan,12_379733825_BNP Paribas,OB,,02-06-2020,nan,s210,,,,,5e3cfd081554581a8062e298,"Advent Geneva,BNP ParibasOKEF86441902EUR",2020-02-06,5595263.27,0.0,0.0,nan,,1117095491.0,nan,5595263.27,0.0,EUR,,NRW,OKEF86441902,EURFORWARD,NRW,nan,forwards,OKEF86441902,-5595263.27,5595263.27,,bnp,5595263.27,,,02-06-2020,114_379733825_Advent Geneva,nan,OB,,01-06-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e240,"Advent Geneva,BNP ParibasOKEF86441902EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,31.0,0,,,1,NA,1,NA,1,0,s210forwardfx,2114338885NRW,114_379733825_Advent Geneva12_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
2083,2020-02-06,,0,0.0,nan,,1117095628.0,nan,0.0,,EUR,-5612775.21,BNP,1030033996P,,2114338885,nan,,OKEF86441902,-5612775.21,5612775.21,,bnp,,,,02-06-2020,nan,7_379733825_BNP Paribas,OB,,02-06-2020,nan,s304,,,,,5e3cfd081554581a8062e297,"Advent Geneva,BNP ParibasOKEF86441902EUR",2020-02-06,-5612775.21,0.0,0.0,nan,,1117095465.0,nan,-5612775.21,0.0,EUR,,NRW,OKEF86441902,GBP FORWARD,NRW,nan,forwards,OKEF86441902,5612775.21,5612775.21,,bnp,4770297.65,,,02-06-2020,26_379733825_Advent Geneva,nan,OB,,02-04-2020,nan,forwardfx,,,,,5e3cfd081554581a8062e227,"Advent Geneva,BNP ParibasOKEF86441902EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,2.0,0,,,1,NA,1,NA,1,0,s304forwardfx,2114338885NRW,26_379733825_Advent Geneva7_379733825_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
